:START_ID(User-ID),:END_ID(Place-ID),:TYPE
152,1,CHECKED_IN
6296,1,CHECKED_IN
6297,1,CHECKED_IN
6298,2,CHECKED_IN
73,1,CHECKED_IN
5814,1,CHECKED_IN
442,4,CHECKED_IN
362,3,CHECKED_IN
6300,15,CHECKED_IN
1186,1,CHECKED_IN
809,1,CHECKED_IN
11,1,CHECKED_IN
6301,1,CHECKED_IN
121,1,CHECKED_IN
6304,1,CHECKED_IN
888,1,CHECKED_IN
6305,1,CHECKED_IN
364,1,CHECKED_IN
361,1,CHECKED_IN
307,1,CHECKED_IN
6309,1,CHECKED_IN
2855,1,CHECKED_IN
1538,2,CHECKED_IN
5261,2,CHECKED_IN
541,1,CHECKED_IN
393,1,CHECKED_IN
6311,1,CHECKED_IN
6312,2,CHECKED_IN
6313,1,CHECKED_IN
2434,1,CHECKED_IN
6314,2,CHECKED_IN
6315,2,CHECKED_IN
1361,1,CHECKED_IN
6318,1,CHECKED_IN
5129,1,CHECKED_IN
5575,2,CHECKED_IN
6320,1,CHECKED_IN
6321,4,CHECKED_IN
6322,1,CHECKED_IN
6323,1,CHECKED_IN
354,1,CHECKED_IN
6324,1,CHECKED_IN
6203,1,CHECKED_IN
6191,1,CHECKED_IN
6325,3,CHECKED_IN
643,1,CHECKED_IN
193,1,CHECKED_IN
1594,1,CHECKED_IN
6327,1,CHECKED_IN
6329,1,CHECKED_IN
6330,1,CHECKED_IN
6331,3,CHECKED_IN
397,1,CHECKED_IN
189,1,CHECKED_IN
150,1,CHECKED_IN
224,1,CHECKED_IN
917,1,CHECKED_IN
605,1,CHECKED_IN
388,2,CHECKED_IN
104,1,CHECKED_IN
600,1,CHECKED_IN
1012,1,CHECKED_IN
1246,1,CHECKED_IN
6334,1,CHECKED_IN
6205,1,CHECKED_IN
6335,1,CHECKED_IN
42,1,CHECKED_IN
103,1,CHECKED_IN
3673,1,CHECKED_IN
304,1,CHECKED_IN
361,1,CHECKED_IN
6208,1,CHECKED_IN
6336,1,CHECKED_IN
6337,8,CHECKED_IN
6338,1,CHECKED_IN
3089,1,CHECKED_IN
754,1,CHECKED_IN
193,1,CHECKED_IN
6339,2,CHECKED_IN
6341,1,CHECKED_IN
6342,1,CHECKED_IN
6343,1,CHECKED_IN
6344,3,CHECKED_IN
6345,5,CHECKED_IN
11,1,CHECKED_IN
6348,1,CHECKED_IN
8,2,CHECKED_IN
103,1,CHECKED_IN
6350,1,CHECKED_IN
393,8,CHECKED_IN
6351,1,CHECKED_IN
800,5,CHECKED_IN
6352,3,CHECKED_IN
6354,1,CHECKED_IN
6356,2,CHECKED_IN
573,1,CHECKED_IN
894,1,CHECKED_IN
6359,1,CHECKED_IN
4407,1,CHECKED_IN
6360,1,CHECKED_IN
217,1,CHECKED_IN
6361,1,CHECKED_IN
149,1,CHECKED_IN
885,1,CHECKED_IN
7,1,CHECKED_IN
36,4,CHECKED_IN
6363,1,CHECKED_IN
182,2,CHECKED_IN
892,2,CHECKED_IN
2686,1,CHECKED_IN
1251,1,CHECKED_IN
1482,1,CHECKED_IN
6365,1,CHECKED_IN
36,1,CHECKED_IN
1353,3,CHECKED_IN
344,2,CHECKED_IN
6368,1,CHECKED_IN
6369,1,CHECKED_IN
6370,1,CHECKED_IN
1348,9,CHECKED_IN
171,1,CHECKED_IN
6371,3,CHECKED_IN
2705,1,CHECKED_IN
643,1,CHECKED_IN
6373,1,CHECKED_IN
6375,1,CHECKED_IN
6377,2,CHECKED_IN
122,2,CHECKED_IN
246,1,CHECKED_IN
696,1,CHECKED_IN
6379,1,CHECKED_IN
171,1,CHECKED_IN
103,1,CHECKED_IN
1012,3,CHECKED_IN
6383,10,CHECKED_IN
156,4,CHECKED_IN
176,1,CHECKED_IN
6386,1,CHECKED_IN
6387,1,CHECKED_IN
3273,2,CHECKED_IN
6388,1,CHECKED_IN
6389,1,CHECKED_IN
808,1,CHECKED_IN
282,72,CHECKED_IN
6391,20,CHECKED_IN
2991,7,CHECKED_IN
6393,49,CHECKED_IN
917,2,CHECKED_IN
6394,5,CHECKED_IN
6395,13,CHECKED_IN
6396,27,CHECKED_IN
1299,1,CHECKED_IN
6397,1,CHECKED_IN
6398,9,CHECKED_IN
6399,10,CHECKED_IN
6400,8,CHECKED_IN
6401,2,CHECKED_IN
6402,15,CHECKED_IN
103,3,CHECKED_IN
6403,1,CHECKED_IN
6287,2,CHECKED_IN
6404,5,CHECKED_IN
6405,1,CHECKED_IN
6406,2,CHECKED_IN
6407,3,CHECKED_IN
6408,35,CHECKED_IN
11,3,CHECKED_IN
1327,3,CHECKED_IN
6409,1,CHECKED_IN
197,2,CHECKED_IN
3006,4,CHECKED_IN
2760,1,CHECKED_IN
339,2,CHECKED_IN
6411,6,CHECKED_IN
6412,2,CHECKED_IN
6413,5,CHECKED_IN
6414,3,CHECKED_IN
2935,1,CHECKED_IN
754,2,CHECKED_IN
6415,6,CHECKED_IN
6416,1,CHECKED_IN
176,15,CHECKED_IN
246,7,CHECKED_IN
6419,1,CHECKED_IN
5308,3,CHECKED_IN
6420,1,CHECKED_IN
1331,1,CHECKED_IN
6421,1,CHECKED_IN
6422,2,CHECKED_IN
2043,3,CHECKED_IN
12,1,CHECKED_IN
1514,1,CHECKED_IN
6423,1,CHECKED_IN
3850,1,CHECKED_IN
224,2,CHECKED_IN
6424,1,CHECKED_IN
6425,1,CHECKED_IN
6430,1,CHECKED_IN
6432,3,CHECKED_IN
1753,1,CHECKED_IN
6433,1,CHECKED_IN
6434,1,CHECKED_IN
6435,1,CHECKED_IN
6437,1,CHECKED_IN
323,1,CHECKED_IN
6438,1,CHECKED_IN
6439,2,CHECKED_IN
6441,2,CHECKED_IN
1896,1,CHECKED_IN
344,3,CHECKED_IN
1176,1,CHECKED_IN
171,1,CHECKED_IN
36,1,CHECKED_IN
643,1,CHECKED_IN
485,1,CHECKED_IN
4013,3,CHECKED_IN
6444,1,CHECKED_IN
6446,1,CHECKED_IN
111,1,CHECKED_IN
1845,1,CHECKED_IN
6447,7,CHECKED_IN
6448,1,CHECKED_IN
1228,1,CHECKED_IN
397,1,CHECKED_IN
6449,1,CHECKED_IN
1464,1,CHECKED_IN
6450,1,CHECKED_IN
6451,2,CHECKED_IN
6456,1,CHECKED_IN
6458,2,CHECKED_IN
6459,1,CHECKED_IN
6460,1,CHECKED_IN
855,1,CHECKED_IN
6461,1,CHECKED_IN
6462,3,CHECKED_IN
6463,1,CHECKED_IN
6464,1,CHECKED_IN
6465,1,CHECKED_IN
6466,1,CHECKED_IN
6469,2,CHECKED_IN
6471,4,CHECKED_IN
274,2,CHECKED_IN
111,2,CHECKED_IN
6472,2,CHECKED_IN
5670,1,CHECKED_IN
6473,1,CHECKED_IN
2705,2,CHECKED_IN
1482,3,CHECKED_IN
6474,1,CHECKED_IN
103,8,CHECKED_IN
1348,1,CHECKED_IN
323,4,CHECKED_IN
2935,6,CHECKED_IN
1202,4,CHECKED_IN
360,4,CHECKED_IN
8,3,CHECKED_IN
1140,1,CHECKED_IN
6477,14,CHECKED_IN
6478,1,CHECKED_IN
193,1,CHECKED_IN
344,1,CHECKED_IN
6480,1,CHECKED_IN
6432,1,CHECKED_IN
6481,1,CHECKED_IN
12,1,CHECKED_IN
47,2,CHECKED_IN
6484,1,CHECKED_IN
6485,30,CHECKED_IN
472,1,CHECKED_IN
1327,2,CHECKED_IN
6486,1,CHECKED_IN
6487,4,CHECKED_IN
156,1,CHECKED_IN
6488,1,CHECKED_IN
161,1,CHECKED_IN
6493,1,CHECKED_IN
6494,1,CHECKED_IN
6495,1,CHECKED_IN
6496,10,CHECKED_IN
6497,4,CHECKED_IN
5852,1,CHECKED_IN
1494,1,CHECKED_IN
6499,1,CHECKED_IN
6500,1,CHECKED_IN
176,2,CHECKED_IN
361,1,CHECKED_IN
246,1,CHECKED_IN
1170,1,CHECKED_IN
6502,1,CHECKED_IN
6504,10,CHECKED_IN
892,1,CHECKED_IN
6507,3,CHECKED_IN
150,1,CHECKED_IN
6508,1,CHECKED_IN
6510,1,CHECKED_IN
541,1,CHECKED_IN
2127,1,CHECKED_IN
6511,1,CHECKED_IN
2043,1,CHECKED_IN
6512,3,CHECKED_IN
284,2,CHECKED_IN
304,1,CHECKED_IN
890,1,CHECKED_IN
6517,2,CHECKED_IN
6518,1,CHECKED_IN
156,1,CHECKED_IN
1348,1,CHECKED_IN
6520,2,CHECKED_IN
161,11,CHECKED_IN
6521,1,CHECKED_IN
3719,1,CHECKED_IN
4595,1,CHECKED_IN
11,4,CHECKED_IN
888,66,CHECKED_IN
1228,3,CHECKED_IN
6528,5,CHECKED_IN
3660,5,CHECKED_IN
103,1,CHECKED_IN
152,2,CHECKED_IN
802,1,CHECKED_IN
464,1,CHECKED_IN
156,1,CHECKED_IN
6536,6,CHECKED_IN
6538,4,CHECKED_IN
1343,1,CHECKED_IN
6540,1,CHECKED_IN
704,1,CHECKED_IN
825,1,CHECKED_IN
6541,2,CHECKED_IN
5670,3,CHECKED_IN
6542,5,CHECKED_IN
150,2,CHECKED_IN
8,1,CHECKED_IN
41,1,CHECKED_IN
229,1,CHECKED_IN
6544,3,CHECKED_IN
5323,5,CHECKED_IN
1468,3,CHECKED_IN
171,1,CHECKED_IN
6547,6,CHECKED_IN
6548,6,CHECKED_IN
6549,1,CHECKED_IN
11,1,CHECKED_IN
6551,1,CHECKED_IN
361,1,CHECKED_IN
523,2,CHECKED_IN
5810,1,CHECKED_IN
103,2,CHECKED_IN
6553,1,CHECKED_IN
6554,1,CHECKED_IN
6555,1,CHECKED_IN
36,2,CHECKED_IN
323,2,CHECKED_IN
111,1,CHECKED_IN
6558,1,CHECKED_IN
3815,1,CHECKED_IN
6559,1,CHECKED_IN
2947,1,CHECKED_IN
347,1,CHECKED_IN
6562,1,CHECKED_IN
6563,1,CHECKED_IN
6564,1,CHECKED_IN
6565,1,CHECKED_IN
1140,1,CHECKED_IN
808,1,CHECKED_IN
6566,1,CHECKED_IN
41,3,CHECKED_IN
6568,1,CHECKED_IN
6569,1,CHECKED_IN
6570,1,CHECKED_IN
6571,1,CHECKED_IN
6572,1,CHECKED_IN
170,1,CHECKED_IN
6573,1,CHECKED_IN
6574,1,CHECKED_IN
6579,1,CHECKED_IN
6580,1,CHECKED_IN
6581,1,CHECKED_IN
1251,1,CHECKED_IN
6582,1,CHECKED_IN
388,1,CHECKED_IN
172,1,CHECKED_IN
4007,1,CHECKED_IN
1246,1,CHECKED_IN
103,1,CHECKED_IN
208,6,CHECKED_IN
6586,1,CHECKED_IN
6587,1,CHECKED_IN
6588,2,CHECKED_IN
7,1,CHECKED_IN
6589,1,CHECKED_IN
6590,3,CHECKED_IN
6591,1,CHECKED_IN
6592,1,CHECKED_IN
2663,1,CHECKED_IN
6594,1,CHECKED_IN
6595,1,CHECKED_IN
3728,1,CHECKED_IN
3082,1,CHECKED_IN
6596,1,CHECKED_IN
1733,2,CHECKED_IN
6597,1,CHECKED_IN
6598,1,CHECKED_IN
6237,1,CHECKED_IN
6599,1,CHECKED_IN
6600,1,CHECKED_IN
6601,1,CHECKED_IN
6602,1,CHECKED_IN
6603,1,CHECKED_IN
6604,2,CHECKED_IN
6605,1,CHECKED_IN
6606,1,CHECKED_IN
6579,1,CHECKED_IN
6607,1,CHECKED_IN
161,1,CHECKED_IN
1741,1,CHECKED_IN
5485,1,CHECKED_IN
258,1,CHECKED_IN
6611,1,CHECKED_IN
3002,1,CHECKED_IN
6612,1,CHECKED_IN
12,6,CHECKED_IN
229,2,CHECKED_IN
6613,3,CHECKED_IN
583,1,CHECKED_IN
6614,4,CHECKED_IN
360,4,CHECKED_IN
304,1,CHECKED_IN
246,2,CHECKED_IN
2988,1,CHECKED_IN
171,1,CHECKED_IN
1228,1,CHECKED_IN
6620,1,CHECKED_IN
6621,1,CHECKED_IN
323,17,CHECKED_IN
2145,1,CHECKED_IN
6623,1,CHECKED_IN
6624,1,CHECKED_IN
5887,1,CHECKED_IN
6625,1,CHECKED_IN
1249,1,CHECKED_IN
6627,1,CHECKED_IN
6628,1,CHECKED_IN
79,1,CHECKED_IN
3421,1,CHECKED_IN
6630,1,CHECKED_IN
6633,1,CHECKED_IN
6634,1,CHECKED_IN
246,1,CHECKED_IN
6635,7,CHECKED_IN
6637,2,CHECKED_IN
2670,6,CHECKED_IN
6638,18,CHECKED_IN
36,1,CHECKED_IN
6640,1,CHECKED_IN
6644,1,CHECKED_IN
3956,5,CHECKED_IN
6645,1,CHECKED_IN
6646,1,CHECKED_IN
6647,1,CHECKED_IN
5925,1,CHECKED_IN
3955,2,CHECKED_IN
6649,1,CHECKED_IN
3954,1,CHECKED_IN
6651,1,CHECKED_IN
4795,1,CHECKED_IN
4796,1,CHECKED_IN
4770,1,CHECKED_IN
4773,1,CHECKED_IN
6653,2,CHECKED_IN
6654,1,CHECKED_IN
297,8,CHECKED_IN
6656,2,CHECKED_IN
1282,2,CHECKED_IN
2010,2,CHECKED_IN
4802,1,CHECKED_IN
1606,1,CHECKED_IN
4776,1,CHECKED_IN
6658,1,CHECKED_IN
6659,4,CHECKED_IN
6660,1,CHECKED_IN
766,1,CHECKED_IN
6661,1,CHECKED_IN
6662,1,CHECKED_IN
6663,1,CHECKED_IN
3966,1,CHECKED_IN
6664,1,CHECKED_IN
5354,2,CHECKED_IN
6665,11,CHECKED_IN
6667,3,CHECKED_IN
128,1,CHECKED_IN
6668,1,CHECKED_IN
6669,1,CHECKED_IN
1711,15,CHECKED_IN
6670,1,CHECKED_IN
4403,6,CHECKED_IN
917,1,CHECKED_IN
6671,1,CHECKED_IN
6672,2,CHECKED_IN
6675,1,CHECKED_IN
1033,1,CHECKED_IN
52,1,CHECKED_IN
3351,11,CHECKED_IN
139,1,CHECKED_IN
6679,1,CHECKED_IN
6680,3,CHECKED_IN
6681,1,CHECKED_IN
6682,2,CHECKED_IN
384,1,CHECKED_IN
6685,1,CHECKED_IN
6686,1,CHECKED_IN
6688,1,CHECKED_IN
4375,1,CHECKED_IN
11,1,CHECKED_IN
6690,1,CHECKED_IN
6692,1,CHECKED_IN
6693,1,CHECKED_IN
6694,1,CHECKED_IN
6696,1,CHECKED_IN
6697,1,CHECKED_IN
4039,1,CHECKED_IN
6698,1,CHECKED_IN
4769,1,CHECKED_IN
4041,1,CHECKED_IN
6700,1,CHECKED_IN
2143,1,CHECKED_IN
6701,1,CHECKED_IN
6711,1,CHECKED_IN
659,1,CHECKED_IN
6712,1,CHECKED_IN
6713,1,CHECKED_IN
145,1,CHECKED_IN
1514,1,CHECKED_IN
6716,1,CHECKED_IN
284,7,CHECKED_IN
149,9,CHECKED_IN
442,1,CHECKED_IN
3000,2,CHECKED_IN
364,1,CHECKED_IN
73,1,CHECKED_IN
12,1,CHECKED_IN
6720,5,CHECKED_IN
6721,4,CHECKED_IN
6722,3,CHECKED_IN
6723,1,CHECKED_IN
417,2,CHECKED_IN
6724,1,CHECKED_IN
1308,1,CHECKED_IN
6725,1,CHECKED_IN
6726,2,CHECKED_IN
6727,1,CHECKED_IN
6728,1,CHECKED_IN
809,1,CHECKED_IN
1713,2,CHECKED_IN
6734,1,CHECKED_IN
6735,1,CHECKED_IN
12,1,CHECKED_IN
6737,1,CHECKED_IN
6739,1,CHECKED_IN
6740,1,CHECKED_IN
6741,1,CHECKED_IN
6742,1,CHECKED_IN
156,2,CHECKED_IN
6743,1,CHECKED_IN
36,2,CHECKED_IN
12,1,CHECKED_IN
6744,1,CHECKED_IN
8,1,CHECKED_IN
100,1,CHECKED_IN
6747,1,CHECKED_IN
6748,8,CHECKED_IN
6749,2,CHECKED_IN
6750,1,CHECKED_IN
6752,1,CHECKED_IN
946,1,CHECKED_IN
6753,1,CHECKED_IN
74,2,CHECKED_IN
246,5,CHECKED_IN
6756,1,CHECKED_IN
1468,1,CHECKED_IN
388,1,CHECKED_IN
754,1,CHECKED_IN
6758,1,CHECKED_IN
90,1,CHECKED_IN
132,1,CHECKED_IN
156,5,CHECKED_IN
6759,1,CHECKED_IN
6760,1,CHECKED_IN
6761,1,CHECKED_IN
4266,1,CHECKED_IN
1331,1,CHECKED_IN
3351,1,CHECKED_IN
1899,1,CHECKED_IN
6762,1,CHECKED_IN
6763,1,CHECKED_IN
144,1,CHECKED_IN
284,1,CHECKED_IN
1123,1,CHECKED_IN
6767,1,CHECKED_IN
6768,1,CHECKED_IN
54,1,CHECKED_IN
6769,13,CHECKED_IN
3075,1,CHECKED_IN
6770,5,CHECKED_IN
2400,1,CHECKED_IN
6771,2,CHECKED_IN
6772,1,CHECKED_IN
36,1,CHECKED_IN
6774,1,CHECKED_IN
6775,3,CHECKED_IN
6776,1,CHECKED_IN
183,2,CHECKED_IN
6777,1,CHECKED_IN
6778,1,CHECKED_IN
1140,1,CHECKED_IN
6779,1,CHECKED_IN
4524,1,CHECKED_IN
6780,1,CHECKED_IN
6782,1,CHECKED_IN
6783,2,CHECKED_IN
6784,1,CHECKED_IN
6785,1,CHECKED_IN
156,1,CHECKED_IN
6786,1,CHECKED_IN
171,1,CHECKED_IN
3426,1,CHECKED_IN
2021,1,CHECKED_IN
220,4,CHECKED_IN
6788,1,CHECKED_IN
1080,1,CHECKED_IN
26,2,CHECKED_IN
892,1,CHECKED_IN
6792,4,CHECKED_IN
323,1,CHECKED_IN
54,1,CHECKED_IN
298,1,CHECKED_IN
12,3,CHECKED_IN
6794,1,CHECKED_IN
604,1,CHECKED_IN
6795,1,CHECKED_IN
36,1,CHECKED_IN
118,1,CHECKED_IN
6796,2,CHECKED_IN
6797,1,CHECKED_IN
6798,1,CHECKED_IN
6799,1,CHECKED_IN
6801,1,CHECKED_IN
6802,1,CHECKED_IN
892,1,CHECKED_IN
5261,1,CHECKED_IN
6804,1,CHECKED_IN
6805,1,CHECKED_IN
193,1,CHECKED_IN
171,1,CHECKED_IN
8,1,CHECKED_IN
103,3,CHECKED_IN
149,8,CHECKED_IN
6807,1,CHECKED_IN
1054,3,CHECKED_IN
6809,36,CHECKED_IN
6810,3,CHECKED_IN
1315,3,CHECKED_IN
4319,2,CHECKED_IN
643,2,CHECKED_IN
6811,1,CHECKED_IN
11,9,CHECKED_IN
161,9,CHECKED_IN
6812,1,CHECKED_IN
2725,1,CHECKED_IN
6813,2,CHECKED_IN
583,2,CHECKED_IN
6815,2,CHECKED_IN
2760,4,CHECKED_IN
6816,12,CHECKED_IN
1228,1,CHECKED_IN
6820,1,CHECKED_IN
2250,1,CHECKED_IN
6823,1,CHECKED_IN
6010,1,CHECKED_IN
6825,1,CHECKED_IN
343,5,CHECKED_IN
333,4,CHECKED_IN
1278,1,CHECKED_IN
1314,1,CHECKED_IN
6826,1,CHECKED_IN
6827,2,CHECKED_IN
229,2,CHECKED_IN
36,2,CHECKED_IN
6830,1,CHECKED_IN
1835,1,CHECKED_IN
5261,1,CHECKED_IN
3002,1,CHECKED_IN
6836,1,CHECKED_IN
6838,1,CHECKED_IN
2466,1,CHECKED_IN
1476,1,CHECKED_IN
111,7,CHECKED_IN
619,1,CHECKED_IN
307,1,CHECKED_IN
6842,1,CHECKED_IN
399,3,CHECKED_IN
6843,1,CHECKED_IN
6845,1,CHECKED_IN
6846,1,CHECKED_IN
6847,1,CHECKED_IN
6849,1,CHECKED_IN
6850,1,CHECKED_IN
1246,1,CHECKED_IN
6852,4,CHECKED_IN
304,1,CHECKED_IN
393,3,CHECKED_IN
6854,2,CHECKED_IN
156,1,CHECKED_IN
4071,1,CHECKED_IN
6857,1,CHECKED_IN
3642,1,CHECKED_IN
6858,1,CHECKED_IN
6859,1,CHECKED_IN
6860,1,CHECKED_IN
6864,1,CHECKED_IN
6868,2,CHECKED_IN
364,2,CHECKED_IN
6871,1,CHECKED_IN
417,1,CHECKED_IN
6872,2,CHECKED_IN
6873,1,CHECKED_IN
476,2,CHECKED_IN
1802,1,CHECKED_IN
246,1,CHECKED_IN
6874,1,CHECKED_IN
6875,1,CHECKED_IN
6877,1,CHECKED_IN
6878,1,CHECKED_IN
47,1,CHECKED_IN
6879,1,CHECKED_IN
6880,1,CHECKED_IN
6881,1,CHECKED_IN
1207,1,CHECKED_IN
6882,1,CHECKED_IN
888,6,CHECKED_IN
6887,2,CHECKED_IN
6892,1,CHECKED_IN
6893,2,CHECKED_IN
6894,1,CHECKED_IN
6896,1,CHECKED_IN
1802,1,CHECKED_IN
171,1,CHECKED_IN
846,1,CHECKED_IN
6898,1,CHECKED_IN
6899,1,CHECKED_IN
344,2,CHECKED_IN
6900,1,CHECKED_IN
156,1,CHECKED_IN
6901,1,CHECKED_IN
6903,1,CHECKED_IN
6904,1,CHECKED_IN
6905,1,CHECKED_IN
6907,1,CHECKED_IN
6908,1,CHECKED_IN
115,2,CHECKED_IN
36,2,CHECKED_IN
6911,1,CHECKED_IN
6912,1,CHECKED_IN
12,1,CHECKED_IN
6913,1,CHECKED_IN
152,1,CHECKED_IN
6915,1,CHECKED_IN
6917,2,CHECKED_IN
808,3,CHECKED_IN
6920,1,CHECKED_IN
6921,1,CHECKED_IN
6922,1,CHECKED_IN
1023,1,CHECKED_IN
6923,1,CHECKED_IN
6924,1,CHECKED_IN
4700,1,CHECKED_IN
6925,1,CHECKED_IN
6927,1,CHECKED_IN
360,1,CHECKED_IN
6928,1,CHECKED_IN
6929,1,CHECKED_IN
36,4,CHECKED_IN
6931,1,CHECKED_IN
6932,1,CHECKED_IN
103,3,CHECKED_IN
224,1,CHECKED_IN
6934,1,CHECKED_IN
3456,1,CHECKED_IN
6935,1,CHECKED_IN
6936,1,CHECKED_IN
6937,1,CHECKED_IN
6938,1,CHECKED_IN
6939,2,CHECKED_IN
1228,1,CHECKED_IN
6940,1,CHECKED_IN
6941,1,CHECKED_IN
6942,1,CHECKED_IN
417,3,CHECKED_IN
111,3,CHECKED_IN
6943,3,CHECKED_IN
6945,1,CHECKED_IN
6948,1,CHECKED_IN
825,1,CHECKED_IN
6949,1,CHECKED_IN
361,1,CHECKED_IN
6950,1,CHECKED_IN
3952,1,CHECKED_IN
6951,1,CHECKED_IN
6953,2,CHECKED_IN
2867,2,CHECKED_IN
6954,1,CHECKED_IN
152,1,CHECKED_IN
1727,1,CHECKED_IN
3340,1,CHECKED_IN
6955,2,CHECKED_IN
6956,1,CHECKED_IN
11,2,CHECKED_IN
103,1,CHECKED_IN
36,1,CHECKED_IN
246,4,CHECKED_IN
6958,1,CHECKED_IN
6959,1,CHECKED_IN
917,1,CHECKED_IN
6961,1,CHECKED_IN
6964,3,CHECKED_IN
6966,1,CHECKED_IN
6967,3,CHECKED_IN
122,1,CHECKED_IN
6968,2,CHECKED_IN
6969,1,CHECKED_IN
6971,1,CHECKED_IN
766,1,CHECKED_IN
6972,1,CHECKED_IN
6973,1,CHECKED_IN
224,1,CHECKED_IN
156,1,CHECKED_IN
1140,1,CHECKED_IN
6975,1,CHECKED_IN
6976,1,CHECKED_IN
47,1,CHECKED_IN
360,1,CHECKED_IN
6978,1,CHECKED_IN
6979,1,CHECKED_IN
451,2,CHECKED_IN
262,1,CHECKED_IN
103,3,CHECKED_IN
11,1,CHECKED_IN
6981,1,CHECKED_IN
6983,1,CHECKED_IN
5625,1,CHECKED_IN
855,1,CHECKED_IN
1245,1,CHECKED_IN
323,1,CHECKED_IN
6985,1,CHECKED_IN
6986,1,CHECKED_IN
6987,1,CHECKED_IN
6989,1,CHECKED_IN
1594,1,CHECKED_IN
6990,1,CHECKED_IN
6991,1,CHECKED_IN
298,3,CHECKED_IN
6993,1,CHECKED_IN
246,1,CHECKED_IN
910,1,CHECKED_IN
6995,1,CHECKED_IN
150,1,CHECKED_IN
252,2,CHECKED_IN
6996,1,CHECKED_IN
3546,1,CHECKED_IN
6997,1,CHECKED_IN
954,1,CHECKED_IN
3395,1,CHECKED_IN
619,1,CHECKED_IN
875,1,CHECKED_IN
6998,3,CHECKED_IN
6999,11,CHECKED_IN
103,3,CHECKED_IN
7001,1,CHECKED_IN
7002,2,CHECKED_IN
7005,4,CHECKED_IN
812,2,CHECKED_IN
7007,3,CHECKED_IN
7008,1,CHECKED_IN
7009,2,CHECKED_IN
7010,1,CHECKED_IN
7011,1,CHECKED_IN
759,1,CHECKED_IN
7012,1,CHECKED_IN
7014,1,CHECKED_IN
7015,1,CHECKED_IN
7016,1,CHECKED_IN
7017,1,CHECKED_IN
1631,1,CHECKED_IN
7019,1,CHECKED_IN
7020,1,CHECKED_IN
1614,2,CHECKED_IN
766,1,CHECKED_IN
754,1,CHECKED_IN
1700,1,CHECKED_IN
7021,1,CHECKED_IN
7022,1,CHECKED_IN
3972,1,CHECKED_IN
6,1,CHECKED_IN
149,10,CHECKED_IN
7024,1,CHECKED_IN
332,7,CHECKED_IN
7025,6,CHECKED_IN
7026,2,CHECKED_IN
128,3,CHECKED_IN
1228,2,CHECKED_IN
479,1,CHECKED_IN
7027,1,CHECKED_IN
1488,1,CHECKED_IN
3137,1,CHECKED_IN
132,1,CHECKED_IN
7028,1,CHECKED_IN
5388,1,CHECKED_IN
298,15,CHECKED_IN
8,1,CHECKED_IN
7030,1,CHECKED_IN
7032,2,CHECKED_IN
7033,1,CHECKED_IN
7034,1,CHECKED_IN
7036,1,CHECKED_IN
12,3,CHECKED_IN
7038,1,CHECKED_IN
659,1,CHECKED_IN
643,1,CHECKED_IN
7040,1,CHECKED_IN
7041,1,CHECKED_IN
5430,1,CHECKED_IN
2096,2,CHECKED_IN
246,2,CHECKED_IN
304,1,CHECKED_IN
7043,1,CHECKED_IN
1838,1,CHECKED_IN
7046,1,CHECKED_IN
5345,1,CHECKED_IN
7047,1,CHECKED_IN
7048,2,CHECKED_IN
754,1,CHECKED_IN
7049,1,CHECKED_IN
7050,1,CHECKED_IN
6164,1,CHECKED_IN
7051,1,CHECKED_IN
583,1,CHECKED_IN
2705,1,CHECKED_IN
36,2,CHECKED_IN
7054,1,CHECKED_IN
339,1,CHECKED_IN
128,1,CHECKED_IN
7055,1,CHECKED_IN
7057,1,CHECKED_IN
7058,1,CHECKED_IN
307,1,CHECKED_IN
2988,1,CHECKED_IN
6140,13,CHECKED_IN
2017,3,CHECKED_IN
7060,1,CHECKED_IN
892,1,CHECKED_IN
7062,1,CHECKED_IN
156,3,CHECKED_IN
2821,1,CHECKED_IN
472,1,CHECKED_IN
150,12,CHECKED_IN
855,15,CHECKED_IN
4494,2,CHECKED_IN
640,1,CHECKED_IN
7064,1,CHECKED_IN
7065,2,CHECKED_IN
7066,2,CHECKED_IN
892,2,CHECKED_IN
871,1,CHECKED_IN
7068,5,CHECKED_IN
7069,1,CHECKED_IN
579,1,CHECKED_IN
7074,1,CHECKED_IN
246,2,CHECKED_IN
7076,3,CHECKED_IN
7078,1,CHECKED_IN
7079,4,CHECKED_IN
397,1,CHECKED_IN
11,2,CHECKED_IN
619,1,CHECKED_IN
304,1,CHECKED_IN
111,1,CHECKED_IN
7084,1,CHECKED_IN
4828,1,CHECKED_IN
7086,1,CHECKED_IN
7087,2,CHECKED_IN
7088,1,CHECKED_IN
7089,1,CHECKED_IN
7090,1,CHECKED_IN
7091,1,CHECKED_IN
7092,1,CHECKED_IN
7093,1,CHECKED_IN
7094,1,CHECKED_IN
7095,1,CHECKED_IN
7096,1,CHECKED_IN
307,3,CHECKED_IN
149,2,CHECKED_IN
229,8,CHECKED_IN
7098,18,CHECKED_IN
1049,1,CHECKED_IN
103,4,CHECKED_IN
7100,1,CHECKED_IN
304,1,CHECKED_IN
150,1,CHECKED_IN
12,1,CHECKED_IN
7102,1,CHECKED_IN
1015,1,CHECKED_IN
2705,6,CHECKED_IN
7105,1,CHECKED_IN
7106,5,CHECKED_IN
189,2,CHECKED_IN
7109,1,CHECKED_IN
156,32,CHECKED_IN
11,4,CHECKED_IN
1228,1,CHECKED_IN
7111,1,CHECKED_IN
